Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice
1621,527126030,120,1,41.0,5330,1,0,2,1,1,2,1,3,1,1,2,1,8,5,2000,2000,2,1,4,5,2,0.0,2,1,2,2,2,4,4,1196,1,0,298,1494,1,3,1,1,1652,0,0,1652,1,0,2,0,2,1,3,6,1,0,0,1,2000.0,3,2.0,499.0,1,1,2,96,48,0,0,0,0,0,0,0,0,8,2007,1,1,251000
1622,527158090,80,1,0.0,10147,1,0,1,1,1,3,1,2,1,1,1,5,6,5,1994,1994,2,1,5,6,3,32.0,1,1,2,2,2,2,6,186,1,0,206,392,1,4,1,1,924,770,0,1694,0,0,2,1,3,1,1,7,1,1,2,2,1994.0,1,2.0,398.0,1,1,2,256,64,0,0,0,0,0,1,0,0,3,2007,1,1,160000
1623,527161090,60,1,0.0,8637,1,0,1,1,1,2,1,2,1,1,1,2,6,5,1999,2000,2,1,2,2,2,0.0,1,1,2,2,2,2,3,871,1,0,52,923,1,4,1,1,947,767,0,1714,1,0,2,1,3,1,1,7,1,1,2,1,2000.0,1,2.0,451.0,1,1,2,256,48,0,0,0,0,0,0,0,0,4,2007,1,4,180000
1624,527162080,60,1,63.0,7875,1,0,2,1,1,2,1,2,1,1,1,2,7,5,1996,1996,2,1,5,6,2,0.0,2,1,2,2,2,2,2,414,1,0,277,691,1,4,1,1,691,862,0,1553,0,0,2,1,3,1,2,6,1,0,0,1,1996.0,1,2.0,420.0,1,1,2,0,44,0,0,0,0,0,0,0,0,8,2007,1,1,178750
1626,527162140,60,1,60.0,7500,1,0,2,1,1,2,1,2,1,1,1,2,6,5,1999,2003,2,1,2,2,2,0.0,1,1,2,2,2,2,5,0,1,0,938,938,1,3,1,1,957,1342,0,2299,0,0,3,1,5,1,1,7,1,1,2,1,1999.0,1,2.0,482.0,1,1,2,188,30,0,0,0,0,0,0,0,0,8,2007,1,1,204000
1627,527163080,20,1,0.0,9556,1,0,1,1,1,1,1,2,1,1,1,1,7,5,1992,1993,2,1,5,6,3,52.0,1,1,2,2,2,2,5,0,1,0,1168,1168,1,4,1,1,1187,0,0,1187,0,0,2,0,3,1,2,6,1,0,0,1,1992.0,3,2.0,420.0,1,1,2,0,21,0,0,0,0,0,0,0,0,8,2007,1,1,160000
1628,527165020,80,1,0.0,10784,1,0,1,1,1,4,1,2,1,1,1,5,7,5,1991,1992,2,1,5,6,3,76.0,2,1,2,2,2,2,5,0,1,0,384,384,1,4,1,1,802,670,0,1472,0,0,2,1,3,1,2,7,1,1,2,1,1991.0,3,2.0,402.0,1,1,2,164,0,0,0,0,0,0,0,0,0,5,2007,1,1,160000
1629,527165100,80,1,0.0,9125,1,0,1,1,1,2,1,2,1,1,1,5,7,5,1992,1992,2,1,5,6,3,170.0,1,1,2,2,2,2,5,0,1,0,384,384,1,4,1,1,812,670,0,1482,0,0,2,1,3,1,2,7,1,1,2,1,1992.0,1,2.0,392.0,1,1,2,100,25,0,0,0,0,0,0,0,0,7,2007,1,1,163900
1631,527175130,20,1,160.0,18160,2,0,2,1,1,2,1,2,1,1,1,1,6,6,1964,1964,2,1,5,6,4,138.0,1,1,1,1,2,4,1,550,1,0,752,1302,1,1,1,1,1128,0,0,1128,1,0,1,0,3,1,1,6,1,1,2,1,1964.0,2,2.0,480.0,1,1,1,0,108,246,0,0,0,0,1,0,0,3,2007,1,5,154204
1632,527182040,120,1,0.0,3696,1,0,2,1,1,2,1,3,1,1,2,1,8,5,1986,1986,2,1,5,6,2,0.0,2,1,1,2,2,2,5,0,1,0,1074,1074,1,3,1,1,1088,0,0,1088,0,0,1,1,2,1,2,5,1,0,0,1,1987.0,3,2.0,461.0,1,1,2,0,74,137,0,0,0,0,0,0,0,10,2007,1,1,170000
1633,527182170,160,1,0.0,5062,1,0,1,1,1,3,1,3,1,1,2,2,7,5,1984,1984,2,1,5,6,2,0.0,2,1,1,2,2,3,4,828,2,182,180,1190,1,4,1,1,1190,900,0,2090,1,0,2,0,3,1,2,6,4,1,2,1,1984.0,1,2.0,577.0,1,1,2,219,0,0,0,0,0,0,0,0,0,9,2007,1,1,207500
1634,527184020,120,1,38.0,4740,1,0,1,1,1,2,1,3,1,1,2,1,8,5,1988,1988,2,1,4,5,2,0.0,2,1,1,2,2,1,4,248,1,0,918,1166,1,4,1,1,1179,0,0,1179,1,0,2,0,2,1,1,5,1,0,0,1,1988.0,3,2.0,480.0,1,1,2,0,108,0,0,135,0,0,0,0,0,10,2007,1,1,182000
1635,527184110,120,1,35.0,5118,1,0,1,2,1,2,1,3,1,1,2,1,8,5,1990,1990,2,1,4,5,2,0.0,2,1,2,2,2,1,4,926,1,0,386,1312,1,4,1,1,1321,0,0,1321,1,0,1,0,1,1,2,4,1,1,2,1,1990.0,3,2.0,484.0,1,1,2,0,64,140,0,0,0,0,0,0,0,8,2007,1,1,212000
1637,527212060,60,1,98.0,12328,1,0,1,1,1,2,1,3,1,1,1,2,8,5,2005,2005,1,1,2,2,1,146.0,2,1,2,3,2,3,4,986,1,0,163,1149,1,3,1,1,1164,1377,0,2541,1,0,3,1,4,1,3,10,1,1,1,2,2005.0,1,3.0,729.0,1,1,2,120,32,0,0,0,0,0,0,0,0,7,2007,1,1,349265
1638,527216080,20,1,52.0,51974,1,0,1,1,1,3,1,3,3,1,1,1,9,5,2006,2007,1,1,2,2,3,710.0,3,1,2,3,2,4,4,1101,1,0,1559,2660,1,3,1,1,2338,0,0,2338,1,0,2,1,4,1,2,8,1,2,1,1,2005.0,1,3.0,1110.0,3,1,2,0,135,0,0,322,0,0,0,0,0,6,2007,2,2,591587
1639,527226040,190,1,195.0,41600,1,0,1,1,1,4,1,2,1,1,5,1,5,5,1969,1990,2,1,5,6,2,0.0,1,1,1,2,2,1,3,1047,1,0,53,1100,2,2,1,1,1424,0,0,1424,1,0,1,1,3,1,1,7,2,0,0,6,1969.0,2,3.0,828.0,1,1,3,144,0,0,0,0,0,0,0,0,0,11,2007,1,1,155000
1640,527252050,120,1,61.0,8035,1,0,1,2,1,2,1,3,1,1,2,1,9,5,2006,2006,2,1,7,8,3,165.0,2,1,2,3,2,1,4,797,1,0,815,1612,1,3,1,1,1612,0,0,1612,1,0,2,0,2,1,3,6,1,1,1,1,2006.0,1,2.0,556.0,1,1,2,0,164,0,0,0,0,0,0,0,0,3,2007,1,1,319900
1643,527256040,20,1,81.0,13870,1,0,1,2,1,2,1,3,6,5,1,1,10,5,2006,2007,1,1,4,5,3,250.0,3,1,2,3,2,1,4,1152,1,0,590,1742,1,3,1,1,2042,0,0,2042,1,0,2,0,3,1,3,8,1,1,1,1,2007.0,1,3.0,724.0,1,1,2,240,52,0,0,174,0,0,0,0,0,10,2007,2,2,455000
1646,527302020,80,1,78.0,12090,1,0,2,1,1,2,1,4,1,1,1,5,6,7,1984,2003,1,1,2,2,3,74.0,1,1,1,2,2,2,5,0,1,0,585,585,1,3,1,1,1140,728,0,1868,0,0,3,1,3,1,1,7,1,1,2,2,1984.0,1,2.0,477.0,1,1,2,268,112,0,0,147,0,0,0,0,0,1,2007,1,4,178000
1648,527302090,20,1,93.0,12299,1,0,2,1,1,2,1,4,1,1,1,1,7,6,1978,1985,2,1,6,1,1,67.0,1,1,1,2,2,2,4,1328,1,0,201,1529,1,2,1,1,1664,0,0,1664,1,0,2,0,3,1,2,7,1,1,2,1,1978.0,1,2.0,663.0,1,1,2,0,0,0,0,0,0,0,0,0,0,9,2007,1,1,213000
1649,527325090,60,1,61.0,11339,1,0,1,1,1,2,1,4,6,1,1,2,7,5,1979,1979,1,2,5,1,3,549.0,1,1,1,2,2,2,3,758,1,0,22,780,1,2,1,1,1085,845,0,1930,1,0,2,1,4,1,2,9,1,1,2,1,1979.0,1,2.0,481.0,1,1,2,192,72,0,0,0,0,0,0,0,0,3,2007,1,1,192000
1651,527327050,60,1,0.0,12046,1,0,1,1,1,2,1,4,1,1,1,2,6,6,1976,1976,2,1,6,1,3,298.0,1,1,1,1,2,2,6,156,1,0,692,848,1,2,1,1,1118,912,0,2030,0,0,2,1,4,1,2,8,1,1,2,1,1976.0,1,2.0,551.0,1,1,2,0,224,0,0,0,0,0,0,0,0,6,2007,1,1,195000
1653,527328050,20,1,79.0,11850,1,0,2,1,1,4,1,4,1,1,1,1,6,6,1984,1984,2,1,6,1,3,98.0,1,1,1,2,2,2,3,781,1,0,372,1153,1,2,1,1,1177,0,0,1177,0,0,2,0,3,1,2,6,1,0,0,1,1984.0,1,2.0,495.0,1,1,2,204,103,0,0,0,0,0,1,0,0,8,2007,1,1,151500
1655,527354050,20,1,80.0,10400,1,0,2,1,1,2,1,4,1,1,1,1,6,5,1979,1999,2,1,7,8,3,253.0,1,1,1,2,2,2,4,903,1,0,356,1259,1,3,1,1,1353,0,0,1353,1,0,2,0,2,1,1,5,1,1,2,1,1979.0,3,2.0,478.0,1,1,2,240,141,0,0,0,0,0,0,0,0,8,2007,1,1,192350
1658,527358060,20,1,70.0,12243,1,0,1,1,1,2,1,4,1,1,1,1,5,6,1971,1971,2,1,6,1,2,0.0,1,1,1,2,2,4,3,998,1,0,486,1484,1,4,1,1,1484,0,0,1484,0,0,2,0,3,1,1,7,1,1,2,1,1971.0,2,2.0,487.0,1,1,2,224,0,0,0,180,0,0,0,0,0,2,2007,1,1,175000
1660,527359080,60,1,0.0,12384,1,0,2,1,1,3,1,4,1,1,1,2,7,7,1976,1976,2,1,6,1,3,233.0,1,1,1,2,2,2,5,0,1,0,793,793,1,2,1,1,1142,793,0,1935,0,0,2,1,3,1,1,7,1,1,2,1,1976.0,3,2.0,550.0,1,1,2,0,113,252,0,0,0,0,0,0,0,11,2007,1,1,197900
1661,527359160,80,1,64.0,8991,1,0,1,1,1,3,1,4,3,1,1,5,7,6,1976,1976,2,1,6,1,1,130.0,1,1,1,2,2,1,4,624,5,604,0,1228,1,2,1,1,1324,0,0,1324,0,1,2,0,3,1,2,5,1,1,5,1,1976.0,1,2.0,585.0,1,1,2,407,36,0,0,0,0,0,0,0,0,2,2007,1,1,174000
1662,527377110,60,1,80.0,8000,1,0,2,1,1,2,1,4,3,1,1,2,6,6,1974,1974,2,1,5,6,2,0.0,1,1,1,1,2,2,3,931,2,153,0,1084,1,2,1,1,1084,793,0,1877,1,0,2,1,4,1,1,8,1,1,2,1,1974.0,2,2.0,488.0,1,1,2,0,96,0,0,0,0,0,0,0,0,11,2007,1,1,178900
1663,527402090,80,1,70.0,10500,1,0,2,1,1,4,1,1,1,1,1,5,5,7,1971,2005,4,1,7,15,3,82.0,1,1,1,1,2,4,3,349,1,0,23,372,1,2,1,1,576,533,0,1109,0,1,1,0,3,1,1,5,1,0,0,2,1971.0,2,1.0,288.0,1,1,2,35,0,0,0,0,0,0,2,0,0,12,2007,1,1,139000
1664,527402150,20,1,0.0,10530,1,0,1,1,1,1,1,1,1,1,1,1,6,5,1971,1971,1,1,6,1,2,0.0,1,1,1,1,2,2,3,282,2,35,664,981,1,2,1,1,981,0,0,981,1,0,1,1,3,1,1,5,1,0,0,4,1979.0,2,2.0,576.0,1,1,2,0,312,40,0,0,0,0,0,0,0,3,2007,1,1,143250
1665,527402240,60,1,0.0,7472,1,0,1,1,1,3,1,1,1,1,1,2,7,9,1972,2004,2,1,5,6,3,138.0,1,1,1,1,2,2,3,626,1,0,99,725,1,4,1,1,725,754,0,1479,1,0,1,1,4,1,2,7,1,0,0,1,1972.0,1,2.0,484.0,1,1,2,0,32,0,0,0,0,0,0,0,0,6,2007,1,1,184000
1666,527403310,20,1,63.0,9457,1,0,2,1,1,2,1,1,1,1,1,1,5,6,1970,1990,2,1,7,8,2,0.0,1,1,1,1,2,2,3,566,1,0,359,925,1,2,1,1,1422,0,0,1422,1,0,1,0,3,1,1,7,3,0,0,4,1988.0,2,2.0,576.0,1,1,2,252,0,0,0,0,0,0,2,0,0,9,2007,1,1,155000
1673,527427090,120,2,34.0,4058,1,0,2,1,1,2,1,1,1,1,2,4,7,5,1998,1998,2,1,7,8,3,182.0,1,1,2,2,2,4,4,584,2,139,0,723,1,3,1,1,767,0,0,767,1,0,1,0,1,1,1,4,1,0,0,1,1998.0,1,1.0,367.0,1,1,2,120,40,0,0,0,0,0,0,0,0,6,2007,1,1,133000
1675,527427200,120,2,26.0,10943,1,0,3,1,1,4,1,1,1,1,2,1,6,5,1997,1998,2,1,7,8,2,0.0,2,1,2,2,2,2,4,930,1,0,475,1405,1,3,1,1,1337,0,0,1337,1,0,2,0,2,1,2,5,1,1,2,1,1997.0,1,2.0,522.0,1,1,2,0,68,0,0,0,0,0,0,0,0,10,2007,1,1,177000
1677,527450150,160,3,21.0,1890,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1973,1973,2,1,5,6,3,285.0,1,1,1,1,2,2,1,356,1,0,316,672,1,2,1,1,672,546,0,1218,0,0,1,1,3,1,1,7,1,0,0,4,1973.0,2,1.0,264.0,1,1,2,144,28,0,0,0,0,0,0,0,0,5,2007,1,1,113000
1678,527450220,160,3,21.0,2058,1,0,2,1,1,2,1,5,1,1,3,2,6,5,1973,1973,2,1,5,6,3,265.0,1,1,1,1,2,2,5,0,1,0,672,672,1,3,1,1,672,546,0,1218,0,0,1,1,4,1,3,7,1,0,0,4,1973.0,2,1.0,264.0,1,1,2,0,28,0,0,0,0,0,0,0,0,12,2007,1,1,113700
1681,527452100,120,1,0.0,4928,1,0,1,1,1,2,1,6,1,1,2,1,6,5,1976,1976,2,1,6,1,2,0.0,1,1,1,2,2,2,3,120,1,0,958,1078,1,2,1,1,958,0,0,958,0,0,2,0,2,1,1,5,1,1,2,1,1977.0,3,2.0,440.0,1,1,2,0,205,0,0,0,0,0,0,0,0,2,2007,1,1,128000
1683,527455030,120,1,24.0,2304,1,0,2,1,1,2,1,6,1,1,3,1,7,7,1978,1978,2,1,6,9,2,0.0,1,1,1,2,2,2,4,632,1,6,423,1061,1,2,1,1,1055,0,0,1055,0,0,2,0,2,1,1,4,1,0,0,1,1978.0,2,1.0,319.0,1,1,2,108,32,0,0,0,0,0,0,0,0,4,2007,1,1,142500
1684,527455250,20,1,65.0,7150,1,0,2,1,1,2,1,1,1,1,1,1,5,6,1966,1966,1,1,5,6,3,52.0,1,1,1,1,2,2,1,725,1,0,263,988,1,2,1,1,988,0,0,988,1,0,1,0,3,1,1,5,1,0,0,4,1974.0,2,1.0,360.0,1,1,2,0,0,0,0,0,0,0,0,0,0,11,2007,1,1,129250
1686,528102090,20,1,90.0,11694,1,0,2,1,1,2,1,7,1,1,1,1,9,5,2007,2007,1,1,4,5,3,452.0,3,1,2,3,2,4,4,48,1,0,1774,1822,1,3,1,1,1828,0,0,1828,0,0,2,0,3,1,2,9,1,1,1,1,2007.0,2,3.0,774.0,1,1,2,0,108,0,0,260,0,0,0,0,0,7,2007,2,2,314813
1689,528102130,20,1,93.0,12085,1,0,2,1,1,2,1,7,1,1,1,1,8,5,2007,2007,1,1,2,2,1,328.0,2,1,2,3,2,2,4,1004,1,0,730,1734,1,3,1,1,1734,0,0,1734,1,0,2,0,3,1,3,7,1,1,1,1,2007.0,3,3.0,928.0,1,1,2,0,0,0,0,0,0,0,0,0,0,11,2007,2,2,318000
1691,528106040,20,1,107.0,14450,1,0,2,1,1,2,1,7,1,1,1,1,9,5,2006,2007,2,1,4,5,3,315.0,3,1,2,3,2,1,5,0,1,0,2121,2121,1,3,1,1,2121,0,0,2121,0,0,2,1,3,1,3,8,1,1,4,1,2007.0,1,3.0,732.0,1,1,2,124,98,0,0,142,0,0,0,0,0,5,2007,2,2,415298
1692,528106050,60,1,107.0,13641,1,0,2,1,1,2,1,7,1,1,1,2,9,5,2007,2007,1,1,4,5,3,456.0,3,1,2,3,2,1,4,1304,1,0,630,1934,1,3,1,1,1943,713,0,2656,1,0,2,1,3,1,3,8,1,1,1,1,2007.0,3,3.0,1040.0,1,1,2,268,58,0,0,0,0,0,0,0,0,12,2007,2,2,492000
1693,528106060,60,1,110.0,13440,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2006,2007,1,1,2,2,3,190.0,2,1,2,3,2,2,5,0,1,0,1108,1108,1,3,1,1,1148,1402,0,2550,0,0,2,1,4,1,3,11,1,1,1,2,2006.0,1,3.0,670.0,1,1,2,120,39,0,0,0,0,0,0,0,0,3,2007,2,2,338931
1694,528106110,20,1,105.0,15431,1,0,2,1,1,2,1,7,1,1,1,1,10,5,2005,2006,1,1,2,2,3,400.0,3,1,2,3,2,1,4,1430,1,0,564,1994,1,3,1,1,2046,0,0,2046,1,0,2,1,2,1,3,7,1,2,1,1,2005.0,1,3.0,878.0,1,1,2,188,65,0,0,175,0,0,0,0,0,8,2007,1,1,450000
1697,528110070,20,1,110.0,14226,1,0,2,1,1,1,1,7,1,1,1,1,8,5,2006,2006,1,1,2,2,3,375.0,2,1,2,2,2,4,5,0,1,0,1935,1935,1,4,1,1,1973,0,0,1973,0,0,2,0,3,1,2,9,1,1,1,1,2006.0,1,3.0,895.0,1,1,2,315,45,0,0,0,0,0,0,0,0,7,2007,2,2,395000
1699,528112150,20,1,98.0,11428,1,0,1,1,1,2,1,7,1,1,1,1,8,5,2006,2006,2,1,2,2,1,248.0,2,1,2,2,2,2,5,0,1,0,1626,1626,1,3,1,1,1634,0,0,1634,0,0,2,0,3,1,2,7,1,1,1,1,2006.0,3,3.0,866.0,1,1,2,0,44,0,0,0,0,0,0,0,0,5,2007,1,1,250000
1701,528118040,60,1,118.0,13654,1,0,1,1,1,3,1,7,1,1,1,2,9,5,2005,2006,2,1,7,8,3,365.0,2,1,2,3,2,1,5,0,1,0,1704,1704,1,3,1,1,1722,1036,0,2758,0,0,2,1,4,1,3,9,1,1,4,2,2005.0,1,3.0,814.0,1,1,2,282,55,0,0,0,0,0,0,0,0,5,2007,1,1,418000
1702,528118050,20,1,59.0,17169,1,0,3,1,1,3,1,7,1,1,1,1,10,5,2007,2007,1,1,4,5,3,970.0,3,1,2,3,2,4,4,1684,1,0,636,2320,1,3,1,1,2290,0,0,2290,2,0,2,1,2,1,3,7,1,1,1,1,2007.0,1,3.0,1174.0,1,1,2,192,30,0,0,0,0,0,0,0,0,8,2007,2,2,500067
1703,528120010,60,1,134.0,16659,1,0,1,1,1,1,1,7,1,1,1,2,8,5,2007,2008,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,1582,1582,1,3,1,1,1582,570,0,2152,0,0,2,1,3,1,2,7,1,1,1,4,2007.0,2,2.0,728.0,1,1,2,0,368,0,0,0,0,0,0,0,0,6,2007,2,2,260116
1704,528120150,60,1,76.0,9591,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2004,2005,2,1,2,2,3,344.0,2,1,2,3,2,4,5,0,1,0,1143,1143,1,3,1,1,1143,1330,0,2473,0,0,2,1,4,1,2,9,1,1,1,2,2004.0,3,3.0,852.0,1,1,2,192,151,0,0,0,0,0,0,0,0,10,2007,1,1,317000
1705,528142050,60,1,82.0,9709,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2007,2007,2,1,2,2,1,120.0,3,1,2,3,2,1,4,778,1,0,140,918,1,3,1,1,958,1142,0,2100,1,0,2,1,3,1,3,8,1,2,1,2,2007.0,1,3.0,786.0,1,1,2,172,104,0,0,0,0,0,0,0,0,9,2007,2,2,319500
1706,528144050,60,1,86.0,10562,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2007,2007,2,1,2,2,1,300.0,2,1,2,3,2,2,4,1288,1,0,294,1582,1,3,1,1,1610,551,0,2161,1,0,1,1,3,1,3,8,1,1,1,1,2007.0,1,3.0,789.0,1,1,2,178,120,0,0,0,0,0,0,0,0,11,2007,2,2,325624
1708,528150110,60,1,99.0,13069,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2004,2004,2,1,2,2,3,502.0,2,1,2,2,2,4,5,0,1,0,1706,1706,1,3,1,1,1718,1238,0,2956,0,0,2,1,5,1,3,11,1,1,4,2,2004.0,3,3.0,916.0,1,1,2,194,50,0,0,0,0,0,0,0,0,8,2007,1,1,342000
1709,528150120,60,1,99.0,12099,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2004,2004,2,1,2,2,3,388.0,2,1,2,3,2,4,4,970,1,0,166,1136,1,3,1,1,1136,1332,0,2468,1,0,2,1,4,1,2,10,1,1,1,2,2004.0,1,3.0,872.0,1,1,2,184,154,0,0,0,0,0,0,0,0,6,2007,1,1,354000
1710,528166150,60,1,110.0,14277,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2003,2003,2,1,2,2,3,280.0,2,1,2,3,2,3,4,938,1,0,379,1317,1,3,1,1,1217,1168,0,2385,1,0,2,1,3,1,2,7,1,1,1,1,2003.0,1,3.0,818.0,1,1,2,192,228,0,0,0,0,0,0,0,0,1,2007,1,1,350000
1714,528172070,20,1,71.0,9254,1,0,1,1,1,2,1,7,1,1,1,1,8,5,2005,2005,2,1,2,2,3,210.0,2,1,2,2,2,2,4,119,1,0,1602,1721,1,3,1,1,1721,0,0,1721,1,0,2,0,3,1,2,7,1,0,0,1,2005.0,3,2.0,554.0,1,1,2,168,27,0,0,0,0,0,0,0,0,1,2007,1,1,232698
1715,528172075,60,1,92.0,10732,1,0,1,1,1,1,1,7,1,1,1,2,8,5,2006,2007,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,1298,1298,1,3,1,1,1298,530,0,1828,0,0,2,1,3,1,2,7,1,0,0,2,2006.0,3,3.0,876.0,1,1,2,0,40,0,0,0,0,0,0,0,0,2,2007,2,2,250000
1716,528174010,120,1,61.0,7577,1,0,1,1,1,1,1,7,1,1,2,1,6,5,2005,2006,2,1,2,2,1,256.0,2,1,2,2,2,4,3,20,1,0,1342,1362,1,3,1,1,1362,0,0,1362,0,0,2,0,2,1,2,6,1,1,1,1,2005.0,3,2.0,460.0,1,1,2,192,28,0,0,0,0,0,0,0,0,6,2007,1,1,194700
1717,528174020,120,1,34.0,3901,1,0,2,1,1,2,1,7,1,1,3,1,6,5,2005,2006,2,1,2,2,1,182.0,2,1,2,2,2,4,3,866,1,0,436,1302,1,3,1,1,1302,0,0,1302,1,0,1,1,1,1,2,5,1,1,1,1,2005.0,3,2.0,631.0,1,1,2,110,50,0,0,0,0,0,0,0,0,8,2007,2,2,204000
1718,528174030,120,1,34.0,3903,1,0,2,1,1,2,1,7,1,1,3,1,6,5,2005,2006,2,1,2,2,1,182.0,2,1,2,2,2,4,3,1030,1,0,272,1302,1,3,1,1,1302,0,0,1302,1,0,1,1,1,1,2,5,1,1,1,1,2005.0,3,2.0,631.0,1,1,2,110,50,0,0,0,0,0,0,0,0,5,2007,1,1,200000
1719,528174040,120,1,41.0,6289,1,0,1,1,1,2,1,7,1,1,2,1,6,5,2005,2006,2,1,2,2,1,256.0,2,1,2,2,2,4,3,762,1,0,600,1362,1,3,1,1,1362,0,0,1362,1,0,2,0,2,1,2,6,1,1,1,1,2005.0,3,2.0,460.0,1,1,2,192,28,0,0,0,0,0,0,0,0,6,2007,1,1,207000
1720,528181060,120,1,34.0,4590,1,0,2,1,1,2,1,7,1,1,3,1,8,5,2006,2006,2,1,2,2,1,108.0,2,1,2,2,1,3,4,24,1,0,1530,1554,1,3,1,1,1554,0,0,1554,0,0,2,0,2,1,2,6,1,1,1,1,2006.0,3,2.0,627.0,1,1,2,156,73,0,0,0,0,0,0,0,0,8,2007,1,1,209500
1721,528181070,120,1,34.0,4590,1,0,2,1,1,2,1,7,1,1,3,1,8,5,2006,2006,2,1,2,2,1,108.0,2,1,2,2,1,3,4,24,1,0,1530,1554,1,3,1,1,1554,0,0,1554,0,0,2,0,2,1,2,6,1,1,1,1,2006.0,3,2.0,627.0,1,1,2,156,73,0,0,0,0,0,0,0,0,5,2007,9,1,209500
1722,528181080,120,1,44.0,6442,1,0,1,1,1,2,1,7,1,1,2,1,8,5,2006,2006,2,1,2,2,1,178.0,2,1,2,2,1,3,4,24,1,0,1346,1370,1,3,1,1,1370,0,0,1370,0,0,2,0,2,1,2,6,1,1,1,1,2006.0,3,2.0,484.0,1,1,2,120,49,0,0,0,0,0,0,0,0,10,2007,1,1,202500
1724,528186090,120,1,60.0,7313,1,0,2,1,1,2,1,7,1,1,2,1,9,5,2005,2005,1,1,7,8,3,246.0,3,1,2,3,2,2,4,1153,1,0,408,1561,1,3,1,1,1561,0,0,1561,1,0,2,0,2,1,3,6,1,1,1,1,2005.0,1,2.0,556.0,1,1,2,203,47,0,0,0,0,0,0,0,0,8,2007,1,1,277500
1725,528186120,120,1,68.0,7820,1,0,1,1,1,2,1,7,1,1,2,1,9,5,2007,2007,1,1,7,8,3,362.0,3,1,2,3,2,2,5,0,1,0,1869,1869,1,3,1,1,1869,0,0,1869,0,0,2,0,2,1,3,6,1,1,1,1,2007.0,3,2.0,617.0,1,1,2,210,54,0,0,0,0,0,0,0,0,12,2007,2,2,318061
1726,528186190,120,1,48.0,6240,1,0,2,1,1,2,1,7,1,1,2,1,8,5,2006,2006,1,1,7,8,3,176.0,2,1,2,2,2,2,4,24,1,0,1300,1324,1,3,1,1,1324,0,0,1324,0,0,2,0,2,1,2,6,1,1,1,1,2006.0,1,2.0,550.0,1,1,2,0,38,0,0,0,0,0,0,0,0,9,2007,2,2,221370
1727,528188160,120,1,48.0,3242,1,0,2,1,1,2,1,7,1,1,2,1,7,5,2003,2003,2,1,2,7,1,235.0,2,1,2,2,2,2,4,1000,1,0,405,1405,1,3,1,1,1405,0,0,1405,1,0,2,0,2,1,2,6,1,1,1,1,2003.0,3,2.0,478.0,1,1,2,136,36,0,0,0,0,0,0,0,0,3,2007,1,1,200000
1731,528218100,60,1,58.0,13204,1,0,1,1,1,2,1,2,9,1,1,2,7,5,2006,2007,2,1,2,2,1,44.0,1,1,2,2,2,2,5,0,1,0,608,608,1,3,1,1,608,850,0,1458,0,0,2,0,3,1,2,6,1,0,0,2,2007.0,1,2.0,454.0,1,1,2,100,33,0,0,0,0,0,0,0,0,5,2007,2,2,168165
1732,528221030,60,1,62.0,8857,1,0,1,1,1,2,1,2,1,1,1,2,6,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,738,738,1,3,1,1,738,757,0,1495,0,0,2,1,3,1,2,7,1,1,1,1,2006.0,3,2.0,440.0,1,1,2,100,30,0,0,0,0,0,0,0,0,3,2007,2,2,171925
